Customer ID,Cluster,Persona,Recency,Frequency,Monetary,AverageOrderValue
14042.0,1,Dormant Customers,725,1,431.98,431.98
14043.0,1,Dormant Customers,491,2,302.6,151.3
14044.0,0,Regular Customers,27,10,3077.7,307.77
14045.0,0,Regular Customers,109,16,10986.63,686.664375
14046.0,1,Dormant Customers,284,1,154.99,154.99
14047.0,0,Regular Customers,9,14,3968.11,283.43642857142856
14048.0,1,Dormant Customers,305,3,748.69,249.56333333333336
14049.0,0,Regular Customers,17,13,13023.4,1001.8
14050.0,1,Dormant Customers,32,2,746.36,373.18
14051.0,0,Regular Customers,1,37,21770.98,588.4048648648649
14052.0,1,Dormant Customers,20,2,466.66,233.33
14053.0,0,Regular Customers,124,4,572.3,143.075
14054.0,1,Dormant Customers,65,1,92.46,92.46
14055.0,1,Dormant Customers,106,3,1520.96,506.9866666666667
14056.0,0,Regular Customers,1,23,8152.71,354.46565217391304
14057.0,0,Regular Customers,24,22,8346.66,379.39363636363635
14058.0,1,Dormant Customers,463,2,469.19,234.595
14059.0,1,Dormant Customers,267,1,183.6,183.6
14060.0,0,Regular Customers,5,30,8898.24,296.608
14061.0,1,Dormant Customers,507,3,917.4300000000001,305.81
14062.0,0,Regular Customers,10,24,25585.65,1066.0687500000001
14063.0,1,Dormant Customers,438,9,22710.2,2523.355555555556
14064.0,0,Regular Customers,29,15,3260.24,217.3493333333333
14065.0,1,Dormant Customers,389,3,891.02,297.00666666666666
14066.0,1,Dormant Customers,267,1,152.55,152.55
14067.0,1,Dormant Customers,64,2,374.7,187.35
14068.0,1,Dormant Customers,320,4,1516.72,379.18
14069.0,1,Dormant Customers,515,2,225.81,112.905
14070.0,1,Dormant Customers,685,1,321.6,321.6
14071.0,0,Regular Customers,4,8,1437.57,179.69625
14072.0,1,Dormant Customers,667,1,390.85,390.85
14073.0,1,Dormant Customers,32,1,151.04,151.04
14074.0,1,Dormant Customers,623,1,219.39999999999998,219.39999999999998
14075.0,0,Regular Customers,5,6,1734.87,289.145
14076.0,1,Dormant Customers,129,1,118.67,118.67
14077.0,1,Dormant Customers,41,6,615.0799999999999,102.51333333333332
14078.0,0,Regular Customers,102,9,1553.47,172.60777777777778
14079.0,1,Dormant Customers,125,2,618.73,309.365
14080.0,0,Regular Customers,33,5,1115.68,223.13600000000002
14081.0,0,Regular Customers,302,10,4867.57,486.75699999999995
14082.0,1,Dormant Customers,365,2,413.36,206.68
14083.0,0,Regular Customers,4,11,1082.19,98.3809090909091
14084.0,1,Dormant Customers,512,1,150.5,150.5
14085.0,0,Regular Customers,2,33,9720.67,294.5657575757576
14086.0,1,Dormant Customers,463,1,39.95,39.95
14087.0,0,Regular Customers,3,3,829.47,276.49
14088.0,0,Regular Customers,10,16,64036.8,4002.3
14089.0,1,Dormant Customers,57,1,158.75,158.75
14090.0,1,Dormant Customers,325,1,76.32000000000001,76.32000000000001
14091.0,1,Dormant Customers,654,2,9530.08,4765.04
14092.0,0,Regular Customers,8,24,7229.45,301.2270833333333
14093.0,1,Dormant Customers,12,1,433.86,433.86
14094.0,1,Dormant Customers,440,1,311.77,311.77
14095.0,1,Dormant Customers,723,1,2.95,2.95
14096.0,0,Regular Customers,4,17,65164.79,3833.2229411764706
14097.0,1,Dormant Customers,481,2,422.85999999999996,211.42999999999998
14098.0,1,Dormant Customers,37,1,147.35,147.35
14099.0,0,Regular Customers,16,20,5750.91,287.5455
14100.0,1,Dormant Customers,138,1,191.95000000000002,191.95000000000002
14101.0,0,Regular Customers,74,13,9961.93,766.3023076923077
14102.0,1,Dormant Customers,5,5,1105.8799999999999,221.176
14104.0,1,Dormant Customers,155,5,743.53,148.706
14105.0,0,Regular Customers,239,5,5988.83,1197.766
14106.0,1,Dormant Customers,737,1,214.79999999999998,214.79999999999998
14107.0,0,Regular Customers,52,11,4877.3,443.39090909090913
14108.0,1,Dormant Customers,31,4,1044.96,261.24
14109.0,1,Dormant Customers,73,1,144.2,144.2
14110.0,0,Regular Customers,4,33,12987.95,393.57424242424247
14111.0,1,Dormant Customers,14,4,692.85,173.2125
14112.0,0,Regular Customers,23,13,5834.59,448.8146153846154
14113.0,0,Regular Customers,4,16,7092.610000000001,443.28812500000004
14114.0,1,Dormant Customers,274,7,1364.09,194.86999999999998
14115.0,1,Dormant Customers,502,2,622.6700000000001,311.33500000000004
14116.0,1,Dormant Customers,20,5,1382.74,276.548
14117.0,1,Dormant Customers,144,1,90.0,90.0
14118.0,1,Dormant Customers,429,1,458.45,458.45
14119.0,1,Dormant Customers,376,2,183.37,91.685
14121.0,1,Dormant Customers,4,4,2780.15,695.0375
14122.0,1,Dormant Customers,406,3,362.42,120.80666666666667
14123.0,1,Dormant Customers,733,1,436.18,436.18
14124.0,1,Dormant Customers,84,1,419.58000000000004,419.58000000000004
14125.0,1,Dormant Customers,11,3,2720.63,906.8766666666667
14126.0,1,Dormant Customers,8,4,1172.46,293.115
14127.0,1,Dormant Customers,123,6,1900.0800000000002,316.68
14128.0,1,Dormant Customers,61,3,924.21,308.07
14129.0,0,Regular Customers,2,9,2591.34,287.9266666666667
14130.0,1,Dormant Customers,319,4,1858.77,464.6925
14131.0,1,Dormant Customers,649,1,168.22,168.22
14132.0,0,Regular Customers,2,11,3586.0299999999997,326.00272727272727
14133.0,1,Dormant Customers,130,4,911.14,227.785
14134.0,0,Regular Customers,383,15,11123.35,741.5566666666667
14135.0,0,Regular Customers,2,24,8839.67,368.31958333333336
14136.0,1,Dormant Customers,401,5,1570.81,314.162
14137.0,1,Dormant Customers,696,1,332.7,332.7
14138.0,1,Dormant Customers,2,2,965.8800000000001,482.94000000000005
14139.0,0,Regular Customers,46,4,1086.8,271.7
14140.0,1,Dormant Customers,4,2,935.05,467.525
14141.0,1,Dormant Customers,3,4,915.13,228.7825
14142.0,1,Dormant Customers,373,2,671.34,335.67
14143.0,1,Dormant Customers,134,1,115.8,115.8
14144.0,1,Dormant Customers,486,1,30.599999999999998,30.599999999999998
14145.0,0,Regular Customers,47,7,7600.05,1085.7214285714285
14146.0,0,Regular Customers,9,12,9450.3,787.525
14147.0,0,Regular Customers,78,9,2590.2,287.79999999999995
14148.0,1,Dormant Customers,234,2,466.29,233.145
14149.0,1,Dormant Customers,221,1,446.62,446.62
14150.0,1,Dormant Customers,36,2,658.64,329.32
14151.0,1,Dormant Customers,673,2,679.45,339.725
14152.0,0,Regular Customers,75,7,1997.3400000000001,285.3342857142857
14153.0,1,Dormant Customers,483,1,233.4,233.4
14154.0,0,Regular Customers,239,8,6460.7,807.5875
14155.0,1,Dormant Customers,266,1,118.75,118.75
14156.0,2,Frequent Buyers,10,156,313437.62,2009.2155128205127
14157.0,0,Regular Customers,20,5,978.69,195.738
14158.0,1,Dormant Customers,40,1,507.66,507.66
14159.0,0,Regular Customers,20,20,7860.8,393.04
14160.0,1,Dormant Customers,610,7,8421.47,1203.0671428571427
14161.0,0,Regular Customers,216,7,2996.93,428.1328571428571
14162.0,1,Dormant Customers,174,2,289.36,144.68
14163.0,1,Dormant Customers,87,5,2594.62,518.924
14164.0,1,Dormant Customers,71,2,1631.77,815.885
14165.0,1,Dormant Customers,276,1,120.44,120.44
14166.0,1,Dormant Customers,505,2,251.15,125.575
14167.0,0,Regular Customers,39,8,1274.29,159.28625
14168.0,1,Dormant Customers,421,2,370.45,185.225
14169.0,1,Dormant Customers,431,2,621.51,310.755
14170.0,1,Dormant Customers,375,3,570.18,190.05999999999997
14171.0,1,Dormant Customers,98,2,498.79,249.395
14172.0,1,Dormant Customers,605,3,369.02,123.00666666666666
14173.0,0,Regular Customers,11,6,586.0,97.66666666666667
14174.0,1,Dormant Customers,33,1,134.46,134.46
14175.0,0,Regular Customers,60,8,7678.88,959.86
14176.0,1,Dormant Customers,297,5,756.46,151.292
14177.0,0,Regular Customers,86,13,2209.69,169.97615384615386
14178.0,0,Regular Customers,9,7,1600.26,228.60857142857142
14179.0,1,Dormant Customers,41,2,701.57,350.785
14180.0,0,Regular Customers,11,33,6117.5,185.37878787878788
14181.0,1,Dormant Customers,411,2,308.35,154.175
14182.0,1,Dormant Customers,444,4,678.77,169.6925
14183.0,1,Dormant Customers,411,2,278.34000000000003,139.17000000000002
14184.0,1,Dormant Customers,67,1,452.89,452.89
14185.0,1,Dormant Customers,331,1,197.65,197.65
14186.0,1,Dormant Customers,427,5,1550.63,310.12600000000003
14187.0,1,Dormant Customers,474,1,123.5,123.5
14188.0,0,Regular Customers,31,6,2054.36,342.3933333333334
14189.0,0,Regular Customers,2,16,5503.15,343.946875
14190.0,1,Dormant Customers,666,1,79.9,79.9
14191.0,0,Regular Customers,2,15,4817.66,321.1773333333333
14192.0,1,Dormant Customers,388,1,293.74,293.74
14193.0,1,Dormant Customers,68,3,1210.19,403.3966666666667
14194.0,0,Regular Customers,5,36,18670.59,518.6275
14195.0,0,Regular Customers,202,6,2615.6,435.93333333333334
14196.0,1,Dormant Customers,107,1,335.52,335.52
14197.0,1,Dormant Customers,411,1,390.05,390.05
14198.0,0,Regular Customers,18,9,1569.73,174.41444444444446
14199.0,1,Dormant Customers,218,4,1091.7,272.925
14200.0,1,Dormant Customers,617,1,379.2,379.2
14201.0,0,Regular Customers,60,10,1193.54,119.354
14202.0,1,Dormant Customers,381,3,847.76,282.58666666666664
14203.0,1,Dormant Customers,397,1,339.34,339.34
14204.0,0,Regular Customers,2,4,1024.83,256.2075
14205.0,0,Regular Customers,17,9,2414.2,268.2444444444444
14206.0,1,Dormant Customers,239,3,1185.01,395.00333333333333
14207.0,1,Dormant Customers,688,1,157.8,157.8
14208.0,1,Dormant Customers,95,2,567.05,283.525
14209.0,0,Regular Customers,11,15,4993.27,332.8846666666667
14210.0,0,Regular Customers,106,16,5556.570000000001,347.28562500000004
14211.0,0,Regular Customers,53,18,4402.29,244.57166666666666
14212.0,1,Dormant Customers,90,2,2190.14,1095.07
14213.0,1,Dormant Customers,405,1,1192.2,1192.2
14214.0,1,Dormant Customers,31,5,1004.38,200.876
14215.0,0,Regular Customers,12,9,3250.33,361.1477777777778
14216.0,1,Dormant Customers,3,5,2150.04,430.008
14217.0,0,Regular Customers,2,23,3298.59,143.41695652173914
14218.0,1,Dormant Customers,43,1,169.48000000000002,169.48000000000002
14219.0,1,Dormant Customers,4,3,633.83,211.27666666666667
14220.0,1,Dormant Customers,247,4,1515.0,378.75
14221.0,0,Regular Customers,42,17,6517.49,383.38176470588235
14222.0,1,Dormant Customers,177,1,683.17,683.17
14223.0,1,Dormant Customers,92,3,991.13,330.37666666666667
14224.0,0,Regular Customers,110,9,1841.71,204.63444444444445
14225.0,1,Dormant Customers,435,4,2031.07,507.7675
14226.0,1,Dormant Customers,29,6,2985.13,497.5216666666667
14227.0,0,Regular Customers,26,15,6368.71,424.5806666666667
14228.0,1,Dormant Customers,438,3,745.5,248.5
14229.0,0,Regular Customers,52,7,2594.04,370.57714285714286
14230.0,1,Dormant Customers,436,3,979.8000000000001,326.6
14231.0,1,Dormant Customers,184,4,1235.6200000000001,308.90500000000003
14232.0,1,Dormant Customers,43,5,2048.07,409.61400000000003
14233.0,0,Regular Customers,49,7,2904.27,414.8957142857143
14234.0,1,Dormant Customers,22,4,754.12,188.53
14235.0,0,Regular Customers,75,9,4717.99,524.2211111111111
14236.0,1,Dormant Customers,81,5,1555.34,311.068
14237.0,1,Dormant Customers,373,2,471.14,235.57
14238.0,1,Dormant Customers,326,3,434.23,144.74333333333334
14239.0,0,Regular Customers,43,21,4263.17,203.00809523809525
14240.0,1,Dormant Customers,30,3,1247.49,415.83
14241.0,1,Dormant Customers,184,2,333.70000000000005,166.85000000000002
14242.0,1,Dormant Customers,235,2,280.55,140.275
14243.0,0,Regular Customers,9,17,7217.75,424.5735294117647
14244.0,1,Dormant Customers,661,1,366.41999999999996,366.41999999999996
14245.0,1,Dormant Customers,220,2,1693.45,846.725
14246.0,1,Dormant Customers,111,3,1474.06,491.3533333333333
14247.0,1,Dormant Customers,278,5,753.56,150.712
14248.0,1,Dormant Customers,318,3,1032.95,344.31666666666666
14249.0,0,Regular Customers,411,12,5400.461,450.0384166666667
14250.0,1,Dormant Customers,7,3,1904.05,634.6833333333333
14251.0,1,Dormant Customers,2,5,2879.7000000000003,575.94
14252.0,1,Dormant Customers,381,1,350.99,350.99
14253.0,1,Dormant Customers,493,2,363.40000000000003,181.70000000000002
14254.0,1,Dormant Customers,433,1,601.03,601.03
14255.0,1,Dormant Customers,546,1,1000.63,1000.63
14256.0,1,Dormant Customers,260,5,2460.79,492.158
14257.0,0,Regular Customers,64,9,5954.45,661.6055555555555
14258.0,0,Regular Customers,9,25,32051.34,1282.0536
14259.0,1,Dormant Customers,142,1,120.0,120.0
14260.0,1,Dormant Customers,471,3,824.28,274.76
14261.0,1,Dormant Customers,51,2,1163.45,581.725
14262.0,0,Regular Customers,8,8,2618.23,327.27875
14263.0,1,Dormant Customers,423,1,322.93,322.93
14264.0,0,Regular Customers,155,6,1517.3600000000001,252.89333333333335
14265.0,1,Dormant Customers,109,4,1373.35,343.3375
14266.0,1,Dormant Customers,428,1,40.56,40.56
14267.0,1,Dormant Customers,163,3,1516.24,505.41333333333336
14268.0,1,Dormant Customers,471,1,354.85,354.85
14269.0,1,Dormant Customers,439,1,295.73,295.73
14270.0,1,Dormant Customers,332,1,492.65000000000003,492.65000000000003
14271.0,1,Dormant Customers,226,2,214.18,107.09
14272.0,1,Dormant Customers,74,4,920.81,230.2025
14273.0,1,Dormant Customers,51,4,559.97,139.9925
14274.0,1,Dormant Customers,686,1,256.6,256.6
14275.0,1,Dormant Customers,396,6,1189.3799999999999,198.23
14276.0,0,Regular Customers,99,7,2102.68,300.3828571428571
14277.0,2,Frequent Buyers,15,9,17197.61,1910.8455555555556
14278.0,1,Dormant Customers,410,1,205.83,205.83
14279.0,1,Dormant Customers,521,2,191.86,95.93
14280.0,1,Dormant Customers,197,1,134.04,134.04
14281.0,1,Dormant Customers,408,1,245.15,245.15
14282.0,0,Regular Customers,3,25,7250.76,290.0304
14283.0,1,Dormant Customers,463,4,628.4399999999999,157.10999999999999
14284.0,1,Dormant Customers,31,3,1299.65,433.2166666666667
14285.0,0,Regular Customers,21,8,3284.42,410.5525
14286.0,0,Regular Customers,24,7,8479.76,1211.3942857142858
14287.0,1,Dormant Customers,8,3,176.63,58.876666666666665
14288.0,1,Dormant Customers,213,1,426.6,426.6
14289.0,1,Dormant Customers,9,6,911.26,151.87666666666667
14290.0,0,Regular Customers,11,8,4516.56,564.57
14291.0,0,Regular Customers,2,23,7904.1,343.6565217391304
14292.0,0,Regular Customers,8,16,9226.25,576.640625
14293.0,0,Regular Customers,3,9,2903.01,322.5566666666667
14294.0,1,Dormant Customers,407,1,375.34,375.34
14295.0,0,Regular Customers,40,5,2362.91,472.582
14296.0,1,Dormant Customers,421,2,456.40000000000003,228.20000000000002
14297.0,1,Dormant Customers,18,4,1305.33,326.3325
14298.0,2,Frequent Buyers,8,82,91194.49,1112.1279268292683
14299.0,0,Regular Customers,8,27,14070.25,521.1203703703703
14300.0,1,Dormant Customers,19,1,43.2,43.2
14301.0,0,Regular Customers,117,4,1992.18,498.045
14302.0,1,Dormant Customers,431,3,742.9000000000001,247.63333333333335
14303.0,1,Dormant Customers,407,2,277.94,138.97
14304.0,1,Dormant Customers,223,3,1725.01,575.0033333333333
14305.0,1,Dormant Customers,71,3,1858.96,619.6533333333333
14306.0,1,Dormant Customers,51,6,3151.4,525.2333333333333
14307.0,0,Regular Customers,89,10,4287.92,428.79200000000003
14308.0,1,Dormant Customers,549,2,1147.02,573.51
14309.0,0,Regular Customers,8,11,3780.81,343.71
14310.0,1,Dormant Customers,433,1,492.1,492.1
14311.0,1,Dormant Customers,243,2,516.45,258.225
14312.0,0,Regular Customers,47,11,3090.29,280.93545454545455
14314.0,1,Dormant Customers,107,2,229.8,114.9
14315.0,0,Regular Customers,45,8,3197.82,399.7275
14316.0,1,Dormant Customers,422,5,1370.34,274.068
14317.0,1,Dormant Customers,65,1,508.58000000000004,508.58000000000004
14318.0,1,Dormant Customers,460,1,158.02,158.02
14319.0,1,Dormant Customers,424,1,494.85,494.85
14320.0,1,Dormant Customers,207,5,1346.75,269.35
14321.0,0,Regular Customers,11,7,2218.06,316.86571428571426
14322.0,1,Dormant Customers,429,4,474.1,118.525
14323.0,1,Dormant Customers,115,2,605.0600000000001,302.53000000000003
14324.0,1,Dormant Customers,410,2,701.61,350.805
14325.0,1,Dormant Customers,570,1,245.48000000000002,245.48000000000002
14326.0,1,Dormant Customers,242,3,940.98,313.66
14327.0,1,Dormant Customers,163,6,1894.93,315.82166666666666
14328.0,1,Dormant Customers,438,1,445.05,445.05
14329.0,0,Regular Customers,17,15,9887.62,659.1746666666667
14330.0,1,Dormant Customers,624,1,200.63,200.63
14331.0,1,Dormant Customers,124,2,462.65999999999997,231.32999999999998
14332.0,1,Dormant Customers,23,5,1917.41,383.482
14333.0,1,Dormant Customers,68,1,415.2,415.2
14334.0,0,Regular Customers,17,12,4318.48,359.8733333333333
14335.0,1,Dormant Customers,16,2,454.86,227.43
14336.0,1,Dormant Customers,17,4,1614.91,403.7275
14338.0,1,Dormant Customers,161,3,928.1,309.3666666666667
14339.0,1,Dormant Customers,243,2,620.27,310.135
14340.0,1,Dormant Customers,219,1,134.7,134.7
14341.0,0,Regular Customers,45,18,4452.02,247.33444444444447
14342.0,1,Dormant Customers,21,6,918.44,153.07333333333335
14343.0,1,Dormant Customers,421,4,1079.66,269.915
14344.0,0,Regular Customers,127,20,2993.05,149.6525
14345.0,1,Dormant Customers,39,1,108.97999999999999,108.97999999999999
14346.0,1,Dormant Customers,121,5,2315.75,463.15
14347.0,1,Dormant Customers,737,1,82.6,82.6
14348.0,1,Dormant Customers,260,1,409.57,409.57
14349.0,1,Dormant Customers,10,1,133.5,133.5
14350.0,1,Dormant Customers,274,3,972.03,324.01
14351.0,1,Dormant Customers,165,1,51.0,51.0
14352.0,1,Dormant Customers,157,4,1078.96,269.74
14353.0,1,Dormant Customers,215,3,376.5,125.5
14354.0,1,Dormant Customers,6,2,163.62,81.81
14355.0,1,Dormant Customers,366,3,840.0500000000001,280.0166666666667
14356.0,1,Dormant Customers,80,2,701.23,350.615
14357.0,1,Dormant Customers,43,1,225.12,225.12
14358.0,1,Dormant Customers,389,2,400.06,200.03
14359.0,1,Dormant Customers,19,3,912.18,304.06
14360.0,1,Dormant Customers,32,4,2118.03,529.5075
14361.0,1,Dormant Customers,579,1,214.70999999999998,214.70999999999998
14362.0,1,Dormant Customers,22,1,151.5,151.5
14363.0,1,Dormant Customers,402,2,227.47000000000003,113.73500000000001
14364.0,1,Dormant Customers,109,8,3717.35,464.66875
14365.0,1,Dormant Customers,395,2,634.68,317.34
14366.0,1,Dormant Customers,525,1,136.0,136.0
14367.0,0,Regular Customers,8,16,9227.82,576.73875
14368.0,1,Dormant Customers,320,1,155.0,155.0
14369.0,1,Dormant Customers,642,2,469.13,234.565
14370.0,1,Dormant Customers,451,6,1175.78,195.96333333333334
14371.0,1,Dormant Customers,295,1,100.5,100.5
14372.0,1,Dormant Customers,443,2,860.08,430.04
14373.0,1,Dormant Customers,358,1,76.55,76.55
14374.0,1,Dormant Customers,541,1,108.0,108.0
14375.0,1,Dormant Customers,185,3,1106.82,368.94
14376.0,1,Dormant Customers,683,1,215.46,215.46
14377.0,1,Dormant Customers,191,2,617.05,308.525
14378.0,1,Dormant Customers,622,1,131.25,131.25
14379.0,0,Regular Customers,44,4,1265.16,316.29
14380.0,1,Dormant Customers,682,1,48.96,48.96
14381.0,1,Dormant Customers,52,2,625.9399999999999,312.96999999999997
14382.0,0,Regular Customers,26,2,1193.6299999999999,596.8149999999999
14383.0,1,Dormant Customers,38,3,1247.69,415.8966666666667
14384.0,1,Dormant Customers,501,1,58.5,58.5
14385.0,1,Dormant Customers,9,3,202.11,67.37
14386.0,1,Dormant Customers,297,1,142.4,142.4
14387.0,1,Dormant Customers,33,3,1727.6,575.8666666666667
14388.0,0,Regular Customers,10,16,6388.2,399.2625
14389.0,0,Regular Customers,65,5,1898.01,379.602
14390.0,0,Regular Customers,10,13,6150.03,473.0792307692308
14391.0,1,Dormant Customers,577,1,135.6,135.6
14392.0,1,Dormant Customers,432,1,266.4,266.4
14393.0,1,Dormant Customers,218,1,67.95,67.95
14394.0,1,Dormant Customers,565,1,93.8,93.8
14395.0,0,Regular Customers,2,20,7801.93,390.0965
14396.0,0,Regular Customers,65,7,1969.38,281.34000000000003
14397.0,0,Regular Customers,3,19,2612.96,137.52421052631578
14398.0,1,Dormant Customers,401,2,707.79,353.895
14399.0,0,Regular Customers,394,8,2108.21,263.52625
14400.0,1,Dormant Customers,149,3,1732.47,577.49
14401.0,0,Regular Customers,4,22,6795.9,308.9045454545454
14402.0,1,Dormant Customers,652,1,285.6,285.6
14403.0,1,Dormant Customers,130,6,1880.51,313.41833333333335
14404.0,0,Regular Customers,34,13,2724.13,209.54846153846154
14405.0,1,Dormant Customers,387,1,195.0,195.0
14406.0,1,Dormant Customers,119,1,156.75,156.75
14407.0,1,Dormant Customers,107,6,2157.73,359.62166666666667
14408.0,0,Regular Customers,11,11,4102.27,372.9336363636364
14409.0,0,Regular Customers,71,9,3427.29,380.81
14410.0,0,Regular Customers,92,11,2631.9,239.26363636363638
14411.0,1,Dormant Customers,311,1,1063.0,1063.0
14412.0,1,Dormant Customers,43,3,1426.19,475.3966666666667
14413.0,1,Dormant Customers,362,4,764.52,191.13
14414.0,1,Dormant Customers,92,8,2399.33,299.91625
14415.0,0,Regular Customers,1,23,11980.09,520.8734782608695
14416.0,1,Dormant Customers,22,2,490.22,245.11
14417.0,1,Dormant Customers,388,1,524.65,524.65
14418.0,1,Dormant Customers,4,3,1937.25,645.75
14419.0,0,Regular Customers,11,7,1254.64,179.23428571428573
14420.0,1,Dormant Customers,99,4,1639.17,409.7925
14421.0,0,Regular Customers,57,6,2469.37,411.56166666666667
14422.0,0,Regular Customers,1,19,10271.52,540.6063157894737
14423.0,1,Dormant Customers,218,3,916.6099999999999,305.53666666666663
14424.0,1,Dormant Customers,18,1,322.08,322.08
14425.0,1,Dormant Customers,435,3,661.39,220.46333333333334
14426.0,0,Regular Customers,24,17,11727.94,689.8788235294118
14427.0,1,Dormant Customers,50,4,1263.52,315.88
14428.0,1,Dormant Customers,7,5,1224.06,244.81199999999998
14429.0,1,Dormant Customers,404,1,516.28,516.28
14430.0,1,Dormant Customers,512,3,1220.9,406.9666666666667
14431.0,1,Dormant Customers,303,4,2614.2,653.55
14432.0,0,Regular Customers,10,6,2248.5,374.75
14433.0,1,Dormant Customers,466,1,280.7,280.7
14434.0,0,Regular Customers,22,6,1372.8,228.79999999999998
14435.0,1,Dormant Customers,502,1,90.42,90.42
14436.0,1,Dormant Customers,99,2,271.70000000000005,135.85000000000002
14437.0,1,Dormant Customers,366,5,873.34,174.668
14438.0,1,Dormant Customers,306,1,131.9,131.9
14439.0,1,Dormant Customers,320,5,9443.04,1888.6080000000002
14440.0,0,Regular Customers,8,13,5982.03,460.1561538461538
14441.0,0,Regular Customers,1,11,4611.6900000000005,419.2445454545455
14442.0,0,Regular Customers,205,7,5367.0199999999995,766.7171428571428
14443.0,1,Dormant Customers,54,5,2082.97,416.59399999999994
14444.0,1,Dormant Customers,456,1,120.44,120.44
14445.0,1,Dormant Customers,456,1,221.65,221.65
14446.0,0,Regular Customers,1,5,1200.28,240.05599999999998
14447.0,0,Regular Customers,19,6,1711.73,285.28833333333336
14448.0,1,Dormant Customers,9,2,375.35,187.675
14449.0,0,Regular Customers,19,8,2230.96,278.87
14450.0,0,Regular Customers,181,7,1128.44,161.2057142857143
14451.0,0,Regular Customers,60,12,3258.68,271.5566666666667
14452.0,0,Regular Customers,11,4,658.95,164.7375
14453.0,1,Dormant Customers,190,1,119.93,119.93
14454.0,1,Dormant Customers,376,5,977.3,195.45999999999998
14455.0,1,Dormant Customers,432,4,617.72,154.43
14456.0,0,Regular Customers,5,9,3017.28,335.25333333333333
14457.0,1,Dormant Customers,311,1,113.64,113.64
14458.0,1,Dormant Customers,381,1,228.07,228.07
14459.0,1,Dormant Customers,155,2,5375.741,2687.8705
14460.0,0,Regular Customers,110,9,1093.5,121.5
14461.0,0,Regular Customers,148,13,6676.91,513.6084615384615
14462.0,0,Regular Customers,66,12,2242.81,186.90083333333334
14463.0,1,Dormant Customers,98,4,786.5699999999999,196.64249999999998
14464.0,1,Dormant Customers,568,2,111.0,55.5
14465.0,0,Regular Customers,247,11,3925.85,356.8954545454545
14466.0,0,Regular Customers,29,13,4267.15,328.2423076923077
14467.0,0,Regular Customers,18,12,2203.2400000000002,183.60333333333335
14468.0,1,Dormant Customers,734,1,204.24,204.24
14469.0,1,Dormant Customers,416,4,2093.46,523.365
14470.0,1,Dormant Customers,12,3,712.04,237.34666666666666
14471.0,1,Dormant Customers,591,2,400.95,200.475
14472.0,0,Regular Customers,104,9,2118.72,235.4133333333333
14473.0,1,Dormant Customers,74,2,234.34000000000003,117.17000000000002
14474.0,1,Dormant Customers,46,2,1258.8899999999999,629.4449999999999
14475.0,1,Dormant Customers,72,4,1151.15,287.7875
14476.0,1,Dormant Customers,257,1,193.0,193.0
14477.0,0,Regular Customers,20,7,1969.6,281.37142857142857
14478.0,1,Dormant Customers,382,4,1276.66,319.165
14479.0,1,Dormant Customers,254,4,1124.71,281.1775
14480.0,0,Regular Customers,11,4,1299.52,324.88
14481.0,0,Regular Customers,165,5,2284.69,456.938
14482.0,0,Regular Customers,18,12,4306.72,358.8933333333334
14483.0,1,Dormant Customers,282,2,257.1,128.55
14484.0,1,Dormant Customers,50,4,1070.98,267.745
14485.0,1,Dormant Customers,39,1,162.8,162.8
14486.0,1,Dormant Customers,512,2,175.5,87.75
14487.0,0,Regular Customers,27,7,1266.27,180.8957142857143
14488.0,1,Dormant Customers,68,1,1064.28,1064.28
14489.0,1,Dormant Customers,207,4,1574.93,393.7325
14490.0,1,Dormant Customers,406,2,1273.47,636.735
14491.0,1,Dormant Customers,175,2,340.93,170.465
14492.0,1,Dormant Customers,430,7,1921.91,274.55857142857144
14493.0,0,Regular Customers,7,10,5087.86,508.78599999999994
14494.0,1,Dormant Customers,26,3,401.46,133.82
14495.0,1,Dormant Customers,51,3,174.8,58.26666666666667
14496.0,1,Dormant Customers,312,7,2363.89,337.6985714285714
14497.0,1,Dormant Customers,309,2,697.0600000000001,348.53000000000003
14498.0,0,Regular Customers,43,10,3900.83,390.08299999999997
14499.0,0,Regular Customers,26,7,2101.79,300.2557142857143
14500.0,1,Dormant Customers,88,3,356.85,118.95
14501.0,1,Dormant Customers,184,2,251.21,125.605
14502.0,0,Regular Customers,20,11,2429.83,220.89363636363635
14503.0,1,Dormant Customers,3,6,3543.26,590.5433333333334
14504.0,1,Dormant Customers,47,4,673.26,168.315
14505.0,0,Regular Customers,17,19,11879.08,625.2147368421053
14506.0,0,Regular Customers,17,7,2960.25,422.89285714285717
14507.0,0,Regular Customers,24,11,3216.7400000000002,292.4309090909091
14508.0,0,Regular Customers,22,5,822.92,164.584
14509.0,1,Dormant Customers,534,1,110.95,110.95
14510.0,1,Dormant Customers,376,3,979.85,326.6166666666667
14511.0,1,Dormant Customers,11,5,1314.81,262.962
14512.0,0,Regular Customers,188,7,1215.97,173.71
14513.0,1,Dormant Customers,101,6,788.01,131.335
14514.0,0,Regular Customers,61,9,4380.04,486.6711111111111
14515.0,0,Regular Customers,18,12,3724.06,310.3383333333333
14516.0,1,Dormant Customers,516,1,151.17,151.17
14517.0,1,Dormant Customers,33,2,330.45,165.225
14518.0,1,Dormant Customers,64,1,174.37,174.37
14519.0,1,Dormant Customers,684,2,203.14,101.57
14520.0,1,Dormant Customers,2,2,270.6,135.3
